volume_name,yontem,girdi_sekli,spacing_mm,orientation,ornek_sekli,sekil_hata,geri_korelasyon,grid,n_crops,bos_kirpim_orani,hacim_std,k1_gecti,k1_nedenler,bos_uyari,sure_sn,cihaz,cos_v4
sub-S332119_ses-E76938_acq-1_run-1_bp-chest_ct.nii.gz,meta,"[512, 124, 512]","[0.74, 3.0, 0.74]",RAS,"[757, 739, 379]",0.0067,0.9935,"[5, 5, 5]",125,0.016,0.2497,True,,False,17.6,cuda:0,0.575682520866394
sub-S332324_ses-E67159_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 293]","[0.619, 0.619, 0.8]",RAS,"[634, 634, 235]",0.0026,0.9964,"[4, 4, 3]",48,0.0,0.2459,True,,False,11.3,cuda:0,0.18595358729362488
sub-S332343_ses-E68630_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 269]","[0.8984, 0.8984, 1.25]",RAS,"[919, 919, 336]",0.0011,0.9966,"[7, 7, 5]",245,0.1878,0.2452,True,,False,30.2,cuda:0,0.5618294477462769
sub-S332686_ses-E67980_run-1_bp-chest_ct.nii.gz,meta,"[117, 844, 512]","[3.0, 0.4163, 0.4163]",RAS,"[697, 703, 214]",0.0071,0.9979,"[5, 5, 3]",75,0.0533,0.2382,True,,False,8.6,cuda:0,0.7769683003425598
sub-S332749_ses-E68121_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 194]","[0.8711, 0.8711, 1.5]",RAS,"[891, 891, 290]",0.0034,0.9874,"[6, 6, 4]",144,0.0208,0.24,True,,False,15.0,cuda:0,0.49597692489624023
sub-S332751_ses-E68124_run-4_bp-chest_ct.nii.gz,meta,"[512, 512, 578]","[0.663, 0.663, 0.4]",RAS,"[679, 679, 232]",0.0034,0.9988,"[5, 5, 3]",75,0.0267,0.2514,True,,False,13.8,cuda:0,0.8032277822494507
sub-S332986_ses-E70255_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 310]","[0.6553, 0.6553, 0.7001]",RAS,"[671, 671, 217]",0.0001,0.9885,"[5, 5, 3]",75,0.0267,0.2455,True,,False,10.9,cuda:0,0.5474067330360413
sub-S333116_ses-E69027_run-1_bp-chest_ct.nii.gz,meta,"[624, 120, 624]","[1.01, 3.0, 1.01]",RAS,"[1259, 715, 630]",0.0069,0.9953,"[9, 5, 9]",405,0.2247,0.2398,True,,False,61.0,cuda:0,0.45935359597206116
sub-S333258_ses-E69382_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 403]","[0.7355, 0.7355, 0.75]",RAS,"[753, 753, 302]",0.0008,0.9694,"[5, 5, 4]",100,0.0,0.2392,True,,False,13.7,cuda:0,0.2599014937877655
sub-S333262_ses-E70857_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 119]","[0.8906, 0.8906, 2.5]",RAS,"[911, 911, 296]",0.005,0.9989,"[7, 7, 4]",196,0.1684,0.2335,True,,False,22.7,cuda:0,0.6016878485679626
sub-S333269_ses-E71422_acq-1_run-1_bp-chest_ct.nii.gz,meta,"[512, 146, 512]","[0.74, 2.0, 0.74]",RAS,"[757, 581, 379]",0.0051,0.9945,"[5, 4, 5]",100,0.0,0.244,True,,False,10.5,cuda:0,0.28585800528526306
sub-S333449_ses-E69866_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 382]","[0.778, 0.778, 0.8]",RAS,"[796, 796, 306]",0.0013,0.9988,"[6, 6, 4]",144,0.0694,0.244,True,,False,15.8,cuda:0,0.2878081202507019
sub-S333502_ses-E71288_acq-1_run-1_bp-chest_ct.nii.gz,meta,"[536, 111, 536]","[0.843, 3.0, 0.843]",RAS,"[903, 661, 452]",0.0075,0.9948,"[7, 5, 7]",245,0.1265,0.245,True,,False,20.3,cuda:0,0.32196035981178284
sub-S333792_ses-E70804_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 376]","[0.74, 0.74, 0.8]",RAS,"[757, 757, 301]",0.001,0.9975,"[5, 5, 4]",100,0.0,0.2482,True,,False,23.0,cuda:0,0.45460522174835205
sub-S334268_ses-E72163_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 409]","[0.74, 0.74, 0.8]",RAS,"[757, 757, 327]",0.001,0.9972,"[5, 5, 5]",125,0.008,0.2454,True,,False,16.3,cuda:0,0.3252108693122864
