volume_name,yontem,girdi_sekli,spacing_mm,orientation,ornek_sekli,sekil_hata,geri_korelasyon,grid,n_crops,bos_kirpim_orani,hacim_std,k1_gecti,k1_nedenler,bos_uyari,sure_sn,cihaz,cos_v4
valid_1263_a_1.nii.gz,meta,"[1024, 1024, 258]","[0.374, 0.374, 1.5]",RAS,"[766, 766, 386]",0.0026,0.9929,"[5, 5, 6]",150,0.0333,0.2393,True,,False,24.1,cuda:0,0.34528857469558716
valid_446_a_1.nii.gz,meta,"[1024, 1024, 205]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 307]",0.0016,0.9961,"[5, 5, 4]",100,0.06,0.2401,True,,False,18.3,cuda:0,0.09128259867429733
valid_1300_a_1.nii.gz,meta,"[1024, 1024, 210]","[0.3262, 0.3262, 1.5]",RAS,"[668, 668, 314]",0.0032,0.9956,"[5, 5, 4]",100,0.13,0.2335,True,,False,18.2,cuda:0,0.031076543033123016
valid_1101_a_2.nii.gz,meta,"[512, 512, 273]","[0.8184, 0.8184, 1.25]",RAS,"[837, 837, 341]",0.0012,0.9969,"[6, 6, 5]",180,0.0722,0.2373,True,,False,24.4,cuda:0,0.9541460275650024
valid_35_a_1.nii.gz,meta,"[512, 512, 195]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 292]",0.0017,0.9996,"[5, 5, 4]",100,0.01,0.2373,True,,False,12.3,cuda:0,0.7712404727935791
valid_978_a_2.nii.gz,meta,"[512, 512, 479]","[0.709, 0.709, 0.75]",RAS,"[726, 726, 360]",0.0021,0.9964,"[5, 5, 5]",125,0.04,0.2418,True,,False,21.8,cuda:0,0.9234572649002075
valid_661_a_1.nii.gz,meta,"[512, 512, 248]","[0.5879, 0.5879, 1.51]",RAS,"[602, 602, 374]",0.0013,0.9995,"[4, 4, 5]",80,0.2125,0.2448,True,,False,15.6,cuda:0,0.6451606154441833
valid_565_b_1.nii.gz,meta,"[512, 512, 219]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 328]",0.0015,0.9996,"[5, 5, 5]",125,0.064,0.225,True,,False,16.2,cuda:0,0.21730612218379974
valid_1149_a_1.nii.gz,meta,"[768, 768, 228]","[0.457, 0.457, 1.5]",RAS,"[702, 702, 342]",0.0,0.9962,"[5, 5, 5]",125,0.04,0.2352,True,,False,22.0,cuda:0,0.31191107630729675
valid_1125_a_1.nii.gz,meta,"[512, 512, 228]","[0.7402, 0.7402, 1.5]",RAS,"[758, 758, 342]",0.0,0.9994,"[5, 5, 5]",125,0.0,0.2314,True,,False,19.9,cuda:0,0.639426052570343
valid_518_a_1.nii.gz,meta,"[512, 512, 238]","[0.8204, 0.8204, 1.0]",RAS,"[839, 839, 238]",0.0014,0.9954,"[6, 6, 3]",108,0.0,0.2226,True,,False,16.8,cuda:0,0.968553900718689
valid_773_a_1.nii.gz,meta,"[1024, 1024, 255]","[0.3984, 0.3984, 1.5]",RAS,"[816, 816, 382]",0.0013,0.9957,"[6, 6, 5]",180,0.0056,0.2408,True,,False,33.9,cuda:0,0.53585284948349
valid_918_a_2.nii.gz,meta,"[512, 512, 469]","[0.8223, 0.8223, 0.75]",RAS,"[841, 841, 352]",0.0012,0.9983,"[6, 6, 5]",180,0.0778,0.2393,True,,False,28.0,cuda:0,0.9152584671974182
valid_636_b_2.nii.gz,meta,"[512, 512, 386]","[0.6797, 0.6797, 0.75]",RAS,"[696, 696, 290]",0.0017,0.9999,"[5, 5, 4]",100,0.18,0.245,True,,False,18.3,cuda:0,0.8966495990753174
valid_1264_a_2.nii.gz,meta,"[512, 512, 363]","[0.7285, 0.7285, 0.75]",RAS,"[746, 746, 272]",0.0009,0.9992,"[5, 5, 4]",100,0.04,0.2345,True,,False,16.6,cuda:0,0.6781032085418701
valid_885_a_1.nii.gz,meta,"[1024, 1024, 196]","[0.3623, 0.3623, 1.5]",RAS,"[742, 742, 294]",0.0,0.9976,"[5, 5, 4]",100,0.01,0.2306,True,,False,27.8,cuda:0,0.5656895637512207
valid_1235_b_2.nii.gz,meta,"[512, 512, 478]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 359]",0.0014,0.9994,"[5, 5, 5]",125,0.152,0.2315,True,,False,17.5,cuda:0,0.40424609184265137
valid_467_a_2.nii.gz,meta,"[512, 512, 495]","[0.834, 0.834, 0.75]",RAS,"[853, 853, 372]",0.002,0.9985,"[6, 6, 5]",180,0.0889,0.242,True,,False,25.0,cuda:0,0.9496570825576782
valid_854_a_1.nii.gz,meta,"[512, 512, 231]","[0.5478, 0.5478, 1.25]",RAS,"[561, 561, 288]",0.0026,0.992,"[4, 4, 4]",64,0.0,0.2515,True,,False,12.0,cuda:0,0.7046021819114685
valid_1096_a_2.nii.gz,meta,"[512, 512, 501]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 376]",0.0007,0.9997,"[5, 5, 5]",125,0.064,0.2421,True,,False,16.1,cuda:0,0.6699550747871399
valid_1212_a_2.nii.gz,meta,"[1024, 1024, 119]","[0.3184, 0.3184, 3.0]",RAS,"[652, 652, 355]",0.0056,0.993,"[5, 5, 5]",125,0.0,0.2223,True,,False,14.1,cuda:0,0.37631213665008545
valid_417_a_5.nii.gz,meta,"[512, 512, 515]","[0.7051, 0.7051, 0.75]",RAS,"[722, 722, 386]",0.0006,0.9992,"[5, 5, 6]",150,0.02,0.2332,True,,False,21.8,cuda:0,0.7035967707633972
valid_671_a_1.nii.gz,meta,"[1024, 1024, 212]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 318]",0.0,0.9937,"[5, 5, 4]",100,0.0,0.2339,True,,False,25.1,cuda:0,0.4506992995738983
valid_671_a_2.nii.gz,meta,"[512, 512, 424]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 318]",0.0,0.9997,"[5, 5, 4]",100,0.0,0.2321,True,,False,18.4,cuda:0,0.91221684217453
valid_143_a_2.nii.gz,meta,"[512, 512, 529]","[0.8242, 0.8242, 0.75]",RAS,"[843, 843, 397]",0.0012,0.9988,"[6, 6, 6]",216,0.1481,0.2364,True,,False,32.5,cuda:0,0.9435463547706604
valid_210_a_2.nii.gz,meta,"[512, 512, 486]","[0.7832, 0.7832, 0.75]",RAS,"[801, 801, 365]",0.0014,0.9987,"[6, 6, 5]",180,0.1611,0.2379,True,,False,28.5,cuda:0,0.9348310232162476
valid_1151_a_2.nii.gz,meta,"[512, 512, 268]","[0.6089, 0.6089, 1.0]",RAS,"[623, 623, 268]",0.0008,0.9908,"[4, 4, 4]",64,0.0,0.2319,True,,False,9.3,cuda:0,0.6320459246635437
valid_369_a_1.nii.gz,meta,"[512, 512, 229]","[0.6094, 0.6094, 1.25]",RAS,"[624, 624, 286]",0.0009,0.9936,"[4, 4, 4]",64,0.0469,0.2548,True,,False,10.4,cuda:0,0.8550726771354675
valid_618_a_2.nii.gz,meta,"[512, 512, 433]","[0.709, 0.709, 0.75]",RAS,"[726, 726, 325]",0.0008,0.9992,"[5, 5, 5]",125,0.04,0.2331,True,,False,20.1,cuda:0,0.8772839903831482
valid_247_a_1.nii.gz,meta,"[512, 512, 206]","[0.5898, 0.5898, 1.5]",RAS,"[604, 604, 308]",0.0032,0.9986,"[4, 4, 4]",64,0.0,0.2255,True,,False,10.9,cuda:0,0.42605796456336975
valid_951_a_1.nii.gz,meta,"[1024, 1024, 251]","[0.3691, 0.3691, 1.5]",RAS,"[756, 756, 376]",0.0013,0.9966,"[5, 5, 5]",125,0.016,0.2326,True,,False,23.3,cuda:0,0.3737272620201111
valid_553_a_2.nii.gz,meta,"[1024, 1024, 125]","[0.3418, 0.3418, 3.0]",RAS,"[700, 700, 373]",0.0053,0.9982,"[5, 5, 5]",125,0.2,0.2442,True,,False,22.5,cuda:0,0.12452627718448639
valid_188_a_2.nii.gz,meta,"[512, 512, 400]","[0.6602, 0.6602, 0.75]",RAS,"[676, 676, 300]",0.0,0.9994,"[5, 5, 4]",100,0.01,0.2319,True,,False,15.8,cuda:0,0.7695581316947937
valid_981_a_1.nii.gz,meta,"[512, 512, 196]","[0.752, 0.752, 1.5]",RAS,"[769, 769, 294]",0.0013,0.9975,"[6, 6, 4]",144,0.0208,0.2329,True,,False,16.7,cuda:0,0.1716620922088623
valid_107_a_1.nii.gz,meta,"[1024, 1024, 240]","[0.4014, 0.4014, 1.5]",RAS,"[822, 822, 360]",0.0,0.9941,"[6, 6, 5]",180,0.05,0.243,True,,False,33.9,cuda:0,0.5241865515708923
valid_899_a_2.nii.gz,meta,"[512, 512, 466]","[0.7695, 0.7695, 0.75]",RAS,"[787, 787, 350]",0.0014,0.9979,"[6, 6, 5]",180,0.2389,0.2362,True,,False,28.5,cuda:0,0.946251630783081
valid_610_a_1.nii.gz,meta,"[512, 512, 292]","[0.7119, 0.7119, 1.0]",RAS,"[729, 729, 292]",0.0,0.9994,"[5, 5, 4]",100,0.18,0.2381,True,,False,17.1,cuda:0,0.8837859630584717
valid_727_a_2.nii.gz,meta,"[512, 512, 343]","[0.7899, 0.7899, 1.0]",RAS,"[808, 808, 343]",0.0011,0.9929,"[6, 6, 5]",180,0.15,0.2349,True,,False,28.1,cuda:0,0.9553089737892151
valid_824_b_1.nii.gz,meta,"[512, 512, 219]","[0.7969, 0.7969, 1.5]",RAS,"[815, 815, 328]",0.0015,0.9915,"[6, 6, 5]",180,0.0333,0.2334,True,,False,18.3,cuda:0,0.7242891788482666
valid_493_b_2.nii.gz,meta,"[512, 512, 271]","[0.716, 0.716, 1.25]",RAS,"[733, 733, 338]",0.0022,0.9986,"[5, 5, 5]",125,0.008,0.2439,True,,False,14.4,cuda:0,0.9695467352867126
valid_426_a_2.nii.gz,meta,"[512, 512, 440]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 330]",0.0,0.9997,"[5, 5, 5]",125,0.048,0.242,True,,False,16.4,cuda:0,0.7518680095672607
valid_838_a_2.nii.gz,meta,"[512, 512, 416]","[0.7246, 0.7246, 0.75]",RAS,"[742, 742, 312]",0.0,0.9995,"[5, 5, 4]",100,0.03,0.2347,True,,False,19.7,cuda:0,0.8136075735092163
valid_646_a_2.nii.gz,meta,"[512, 512, 459]","[0.666, 0.666, 0.75]",RAS,"[682, 682, 344]",0.0007,0.9991,"[5, 5, 5]",125,0.232,0.2316,True,,False,20.3,cuda:0,0.6391860246658325
valid_1016_e_2.nii.gz,meta,"[512, 512, 288]","[0.6348, 0.6348, 1.0]",RAS,"[650, 650, 288]",0.0,0.996,"[5, 5, 4]",100,0.05,0.2367,True,,False,13.6,cuda:0,0.8948484063148499
valid_956_a_1.nii.gz,meta,"[1024, 1024, 196]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 294]",0.0,0.9945,"[5, 5, 4]",100,0.0,0.2351,True,,False,21.1,cuda:0,0.10471285879611969
valid_976_a_2.nii.gz,meta,"[512, 512, 480]","[0.8047, 0.8047, 0.75]",RAS,"[823, 823, 360]",0.0012,0.9988,"[6, 6, 5]",180,0.1889,0.2269,True,,False,29.4,cuda:0,0.9450325965881348
valid_859_a_2.nii.gz,meta,"[512, 512, 493]","[0.752, 0.752, 0.75]",RAS,"[769, 769, 370]",0.0013,0.9981,"[6, 6, 5]",180,0.0889,0.2382,True,,False,22.1,cuda:0,0.9000676274299622
valid_855_a_2.nii.gz,meta,"[512, 512, 509]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 382]",0.0007,0.9995,"[5, 5, 5]",125,0.0,0.2357,True,,False,16.8,cuda:0,0.9385796785354614
valid_778_a_2.nii.gz,meta,"[1024, 1024, 109]","[0.4102, 0.4102, 3.0]",RAS,"[840, 840, 325]",0.0061,0.9971,"[6, 6, 5]",180,0.0056,0.243,True,,False,28.4,cuda:0,0.2444891631603241
valid_248_a_2.nii.gz,meta,"[512, 512, 465]","[0.7207, 0.7207, 0.75]",RAS,"[738, 738, 349]",0.0007,0.9997,"[5, 5, 5]",125,0.104,0.2401,True,,False,20.3,cuda:0,0.9278351664543152
valid_475_a_2.nii.gz,meta,"[512, 512, 469]","[0.7051, 0.7051, 0.75]",RAS,"[722, 722, 352]",0.0007,1.0,"[5, 5, 5]",125,0.08,0.246,True,,False,21.7,cuda:0,0.9156427979469299
valid_248_a_1.nii.gz,meta,"[1024, 1024, 233]","[0.3604, 0.3604, 1.5]",RAS,"[738, 738, 349]",0.0014,0.9957,"[5, 5, 5]",125,0.056,0.2413,True,,False,21.7,cuda:0,0.1588566154241562
valid_902_a_1.nii.gz,meta,"[1024, 1024, 268]","[0.4316, 0.4316, 1.5]",RAS,"[884, 884, 402]",0.0,0.9952,"[6, 6, 6]",216,0.037,0.2422,True,,False,44.3,cuda:0,0.6577715277671814
valid_417_a_2.nii.gz,meta,"[512, 512, 143]","[0.5059, 0.5059, 1.5]",RAS,"[518, 518, 214]",0.0023,0.9997,"[4, 4, 3]",48,0.0833,0.256,True,,False,6.3,cuda:0,0.8266485929489136
valid_357_d_2.nii.gz,meta,"[512, 512, 576]","[0.8066, 0.8066, 0.75]",RAS,"[825, 825, 432]",0.0012,0.9982,"[6, 6, 6]",216,0.0324,0.2358,True,,False,34.6,cuda:0,0.9223963618278503
valid_564_a_1.nii.gz,meta,"[1024, 1024, 215]","[0.3086, 0.3086, 1.5]",RAS,"[632, 632, 322]",0.0016,0.997,"[4, 4, 5]",80,0.0,0.24,True,,False,18.5,cuda:0,0.34949791431427
valid_573_a_2.nii.gz,meta,"[512, 512, 305]","[0.6352, 0.6352, 1.0]",RAS,"[650, 650, 305]",0.0007,0.9953,"[5, 5, 4]",100,0.07,0.2409,True,,False,11.5,cuda:0,0.8940165638923645
valid_669_a_1.nii.gz,meta,"[1024, 1024, 216]","[0.3193, 0.3193, 1.5]",RAS,"[654, 654, 324]",0.0,0.9972,"[5, 5, 5]",125,0.144,0.241,True,,False,26.5,cuda:0,0.029275789856910706
valid_330_a_1.nii.gz,meta,"[512, 512, 288]","[0.7147, 0.7147, 1.25]",RAS,"[731, 731, 360]",0.0012,0.9876,"[5, 5, 5]",125,0.112,0.2446,True,,False,18.5,cuda:0,0.7887476086616516
valid_300_a_1.nii.gz,meta,"[512, 512, 358]","[0.7702, 0.7702, 1.0]",RAS,"[788, 788, 358]",0.0009,0.999,"[6, 6, 5]",180,0.1056,0.2447,True,,False,28.8,cuda:0,0.9456382989883423
valid_597_a_1.nii.gz,meta,"[512, 512, 317]","[0.616, 0.616, 1.0]",RAS,"[631, 631, 317]",0.0003,0.9986,"[4, 4, 4]",64,0.0,0.2391,True,,False,10.9,cuda:0,0.7163213491439819
valid_1060_a_1.nii.gz,meta,"[512, 512, 339]","[0.7816, 0.7816, 1.0]",RAS,"[800, 800, 339]",0.0004,0.9998,"[6, 6, 5]",180,0.1444,0.2302,True,,False,19.6,cuda:0,0.9249454140663147
valid_53_a_1.nii.gz,meta,"[1024, 1024, 209]","[0.4521, 0.4521, 1.5]",RAS,"[926, 926, 313]",0.0016,0.9934,"[7, 7, 4]",196,0.051,0.2379,True,,False,38.4,cuda:0,0.5535342693328857
valid_715_b_2.nii.gz,meta,"[512, 512, 544]","[0.6934, 0.6934, 0.75]",RAS,"[710, 710, 408]",0.0,0.9995,"[5, 5, 6]",150,0.0333,0.2419,True,,False,18.3,cuda:0,0.810804545879364
valid_785_a_1.nii.gz,meta,"[1024, 1024, 260]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 390]",0.0,0.9963,"[5, 5, 6]",150,0.0867,0.239,True,,False,28.7,cuda:0,0.14075984060764313
valid_1006_a_1.nii.gz,meta,"[512, 512, 200]","[0.7042, 0.7042, 1.25]",RAS,"[721, 721, 250]",0.0002,0.9947,"[5, 5, 3]",75,0.0,0.2441,True,,False,8.9,cuda:0,0.8703526854515076
valid_262_a_1.nii.gz,meta,"[512, 512, 231]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 346]",0.0014,0.9996,"[5, 5, 5]",125,0.04,0.2369,True,,False,18.5,cuda:0,0.8588478565216064
valid_140_a_1.nii.gz,meta,"[512, 512, 216]","[0.7747, 0.7747, 1.25]",RAS,"[793, 793, 270]",0.0004,0.9949,"[6, 6, 4]",144,0.0764,0.2466,True,,False,24.0,cuda:0,0.8258900046348572
valid_1016_d_1.nii.gz,meta,"[512, 512, 295]","[0.6877, 0.6877, 1.0]",RAS,"[704, 704, 295]",0.0003,0.9997,"[5, 5, 4]",100,0.05,0.2338,True,,False,12.1,cuda:0,0.9111747145652771
valid_185_a_1.nii.gz,meta,"[1024, 1024, 213]","[0.3809, 0.3809, 1.5]",RAS,"[780, 780, 319]",0.0016,0.9887,"[6, 6, 4]",144,0.0,0.2264,True,,False,25.6,cuda:0,0.4706038534641266
valid_693_a_1.nii.gz,meta,"[1024, 1024, 212]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 318]",0.0,0.9933,"[5, 5, 4]",100,0.0,0.2261,True,,False,21.2,cuda:0,0.44373130798339844
valid_322_a_2.nii.gz,meta,"[512, 512, 241]","[0.7186, 0.7186, 1.25]",RAS,"[735, 735, 301]",0.0011,0.9975,"[5, 5, 4]",100,0.02,0.2379,True,,False,14.6,cuda:0,0.9002179503440857
valid_437_b_2.nii.gz,meta,"[512, 512, 1005]","[0.9043, 0.9043, 0.75]",RAS,"[925, 925, 754]",0.0011,0.9991,"[7, 7, 11]",539,0.3469,0.2217,True,,False,77.4,cuda:0,0.8195475339889526
valid_175_a_2.nii.gz,meta,"[512, 512, 417]","[0.793, 0.793, 0.75]",RAS,"[811, 811, 313]",0.0012,0.9987,"[6, 6, 4]",144,0.1042,0.2385,True,,False,18.8,cuda:0,0.7602540850639343
valid_1249_a_1.nii.gz,meta,"[512, 512, 220]","[0.752, 0.752, 1.5]",RAS,"[769, 769, 330]",0.0013,0.9986,"[6, 6, 5]",180,0.0611,0.2348,True,,False,21.8,cuda:0,0.8834226131439209
valid_339_a_1.nii.gz,meta,"[512, 512, 234]","[0.7461, 0.7461, 1.5]",RAS,"[764, 764, 350]",0.0028,0.9994,"[5, 5, 5]",125,0.208,0.224,True,,False,22.5,cuda:0,0.7995298504829407
valid_828_a_1.nii.gz,meta,"[1024, 1024, 255]","[0.4883, 0.4883, 1.5]",RAS,"[1000, 1000, 382]",0.0013,0.9954,"[7, 7, 5]",245,0.049,0.2318,True,,False,37.8,cuda:0,0.45431098341941833
valid_397_a_1.nii.gz,meta,"[512, 512, 221]","[0.7109, 0.7109, 1.25]",RAS,"[728, 728, 276]",0.0009,0.9923,"[5, 5, 4]",100,0.04,0.2454,True,,False,13.5,cuda:0,0.8603442907333374
valid_764_a_2.nii.gz,meta,"[512, 512, 329]","[0.7699, 0.7699, 1.0]",RAS,"[788, 788, 329]",0.0005,0.9976,"[6, 6, 5]",180,0.1333,0.2368,True,,False,22.8,cuda:0,0.9216740727424622
valid_725_a_2.nii.gz,meta,"[512, 512, 512]","[0.7715, 0.7715, 0.75]",RAS,"[789, 789, 384]",0.0013,0.9988,"[6, 6, 6]",216,0.2593,0.2285,True,,False,32.1,cuda:0,0.9701904654502869
valid_417_a_4.nii.gz,meta,"[512, 512, 213]","[0.5059, 0.5059, 1.0]",RAS,"[518, 518, 213]",0.0,0.9995,"[4, 4, 3]",48,0.0833,0.2628,True,,False,7.8,cuda:0,0.745245099067688
valid_702_a_1.nii.gz,meta,"[512, 512, 376]","[0.6945, 0.6945, 1.0]",RAS,"[711, 711, 376]",0.0003,0.9998,"[5, 5, 5]",125,0.016,0.2469,True,,False,17.7,cuda:0,0.6014748811721802
valid_1084_a_1.nii.gz,meta,"[1024, 1024, 228]","[0.3838, 0.3838, 1.5]",RAS,"[786, 786, 342]",0.0,0.9956,"[6, 6, 5]",180,0.0,0.2375,True,,False,23.3,cuda:0,0.5477433800697327
valid_1198_a_2.nii.gz,meta,"[512, 512, 550]","[0.752, 0.752, 0.75]",RAS,"[769, 769, 413]",0.0013,0.9973,"[6, 6, 6]",216,0.2731,0.1975,True,,False,24.2,cuda:0,0.7948765158653259
valid_684_a_1.nii.gz,meta,"[1024, 1024, 255]","[0.3779, 0.3779, 1.5]",RAS,"[774, 774, 382]",0.0013,0.9913,"[6, 6, 5]",180,0.0,0.2399,True,,False,27.6,cuda:0,0.2866020202636719
valid_338_a_2.nii.gz,meta,"[512, 512, 437]","[0.7344, 0.7344, 0.75]",RAS,"[752, 752, 328]",0.0008,0.9994,"[5, 5, 5]",125,0.024,0.2385,True,,False,18.4,cuda:0,0.747426450252533
valid_220_a_1.nii.gz,meta,"[512, 512, 238]","[0.7065, 0.7065, 1.25]",RAS,"[723, 723, 297]",0.0017,0.9916,"[5, 5, 4]",100,0.04,0.2374,True,,False,18.2,cuda:0,0.6233996748924255
valid_208_a_3.nii.gz,meta,"[1024, 1024, 249]","[0.4209, 0.4209, 1.5]",RAS,"[862, 862, 373]",0.0013,0.9975,"[6, 6, 5]",180,0.1778,0.2124,True,,False,28.1,cuda:0,-0.3459320664405823
valid_774_a_1.nii.gz,meta,"[512, 512, 230]","[0.7383, 0.7383, 1.5]",RAS,"[756, 756, 344]",0.0029,0.9986,"[5, 5, 5]",125,0.0,0.242,True,,False,21.4,cuda:0,0.6717121601104736
valid_1133_a_1.nii.gz,meta,"[1024, 1024, 222]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 332]",0.003,0.9959,"[5, 5, 5]",125,0.088,0.2408,True,,False,25.2,cuda:0,-0.2009114921092987
valid_33_a_2.nii.gz,meta,"[512, 512, 334]","[0.7067, 0.7067, 1.0]",RAS,"[723, 723, 334]",0.001,0.9938,"[5, 5, 5]",125,0.088,0.2464,True,,False,15.0,cuda:0,0.9618802666664124
valid_250_f_2.nii.gz,meta,"[512, 512, 398]","[0.7246, 0.7246, 0.75]",RAS,"[742, 742, 299]",0.0017,0.9992,"[5, 5, 4]",100,0.02,0.2401,True,,False,21.4,cuda:0,0.9406448602676392
valid_570_a_1.nii.gz,meta,"[768, 768, 225]","[0.4688, 0.4688, 1.5]",RAS,"[720, 720, 337]",0.0015,0.9979,"[5, 5, 5]",125,0.016,0.2384,True,,False,18.5,cuda:0,0.559298574924469
valid_323_a_2.nii.gz,meta,"[512, 512, 172]","[0.8086, 0.8086, 1.5]",RAS,"[827, 827, 258]",0.0012,0.9979,"[6, 6, 4]",144,0.1042,0.2397,True,,False,13.5,cuda:0,0.9025989174842834
valid_569_b_2.nii.gz,meta,"[512, 512, 154]","[0.5098, 0.5098, 1.5]",RAS,"[522, 522, 230]",0.0043,0.9989,"[4, 4, 3]",48,0.1667,0.2601,True,,False,5.4,cuda:0,0.807142436504364
valid_26_a_2.nii.gz,meta,"[512, 512, 245]","[0.6544, 0.6544, 1.25]",RAS,"[670, 670, 306]",0.0008,0.9995,"[5, 5, 4]",100,0.07,0.2341,True,,False,14.8,cuda:0,0.7435214519500732
valid_740_a_2.nii.gz,meta,"[1024, 1024, 222]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 332]",0.003,0.9876,"[5, 5, 5]",125,0.0,0.2302,True,,False,22.3,cuda:0,0.2520422637462616
valid_1220_a_2.nii.gz,meta,"[512, 512, 172]","[0.6621, 0.6621, 2.0]",RAS,"[678, 678, 343]",0.0029,0.9994,"[5, 5, 5]",125,0.0,0.2387,True,,False,17.4,cuda:0,0.5909969210624695
valid_568_a_1.nii.gz,meta,"[512, 512, 256]","[0.6706, 0.6706, 1.25]",RAS,"[686, 686, 320]",0.0009,0.9901,"[5, 5, 5]",125,0.0,0.2439,True,,False,16.0,cuda:0,0.4706279933452606
valid_641_a_1.nii.gz,meta,"[768, 768, 214]","[0.5, 0.5, 1.5]",RAS,"[768, 768, 320]",0.0031,0.999,"[6, 6, 5]",180,0.1889,0.2376,True,,False,22.3,cuda:0,0.5969111323356628
valid_497_a_1.nii.gz,meta,"[512, 512, 278]","[0.75, 0.75, 1.25]",RAS,"[768, 768, 347]",0.0014,0.99,"[6, 6, 5]",180,0.0556,0.2511,True,,False,17.6,cuda:0,0.735971212387085
valid_1089_a_2.nii.gz,meta,"[512, 512, 509]","[0.7539, 0.7539, 0.75]",RAS,"[771, 771, 382]",0.0013,0.9986,"[6, 6, 5]",180,0.2389,0.2376,True,,False,28.6,cuda:0,0.8144249320030212
valid_670_a_1.nii.gz,meta,"[768, 768, 258]","[0.4727, 0.4727, 1.5]",RAS,"[726, 726, 386]",0.0026,0.9976,"[5, 5, 6]",150,0.0467,0.24,True,,False,19.3,cuda:0,0.5131339430809021
valid_135_a_2.nii.gz,meta,"[512, 512, 336]","[0.6707, 0.6707, 1.0]",RAS,"[686, 686, 336]",0.0012,0.9919,"[5, 5, 5]",125,0.088,0.2391,True,,False,17.4,cuda:0,0.7867618203163147
valid_1085_a_1.nii.gz,meta,"[512, 512, 232]","[0.7266, 0.7266, 1.5]",RAS,"[744, 744, 348]",0.0,0.998,"[5, 5, 5]",125,0.048,0.241,True,,False,13.6,cuda:0,0.530367374420166
valid_1137_a_1.nii.gz,meta,"[768, 768, 232]","[0.3906, 0.3906, 1.5]",RAS,"[600, 600, 348]",0.0,0.9954,"[4, 4, 5]",80,0.0,0.2354,True,,False,20.3,cuda:0,0.056035421788692474
valid_898_a_2.nii.gz,meta,"[1024, 1024, 108]","[0.3418, 0.3418, 3.0]",RAS,"[700, 700, 322]",0.0062,0.998,"[5, 5, 5]",125,0.016,0.2422,True,,False,14.1,cuda:0,0.08816470205783844
valid_1154_a_2.nii.gz,meta,"[512, 512, 356]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 267]",0.0,0.9996,"[5, 5, 4]",100,0.0,0.2315,True,,False,12.2,cuda:0,0.733248770236969
valid_516_a_1.nii.gz,meta,"[768, 768, 223]","[0.4336, 0.4336, 1.5]",RAS,"[666, 666, 334]",0.0015,0.9984,"[5, 5, 5]",125,0.032,0.2354,True,,False,14.0,cuda:0,0.513706624507904
valid_171_a_1.nii.gz,meta,"[512, 512, 202]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 302]",0.0033,0.9988,"[5, 5, 4]",100,0.06,0.2298,True,,False,13.4,cuda:0,0.33413001894950867
valid_863_a_2.nii.gz,meta,"[1024, 1024, 266]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 398]",0.0025,0.997,"[5, 5, 6]",150,0.1267,0.2396,True,,False,27.7,cuda:0,-0.05044933408498764
valid_680_a_1.nii.gz,meta,"[1024, 1024, 205]","[0.3818, 0.3818, 1.5]",RAS,"[782, 782, 307]",0.0016,0.9936,"[6, 6, 4]",144,0.0625,0.2311,True,,False,23.4,cuda:0,0.3266546130180359
valid_331_b_2.nii.gz,meta,"[512, 512, 469]","[0.7949, 0.7949, 0.75]",RAS,"[813, 813, 352]",0.0012,0.9987,"[6, 6, 5]",180,0.0944,0.2397,True,,False,19.0,cuda:0,0.8984537124633789
valid_1001_a_1.nii.gz,meta,"[512, 512, 213]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 319]",0.0016,0.9993,"[5, 5, 4]",100,0.08,0.2447,True,,False,12.3,cuda:0,0.32132652401924133
valid_902_a_2.nii.gz,meta,"[512, 512, 536]","[0.8633, 0.8633, 0.75]",RAS,"[883, 883, 402]",0.0011,0.9991,"[6, 6, 6]",216,0.1296,0.2428,True,,False,32.7,cuda:0,0.9448500871658325
valid_227_a_1.nii.gz,meta,"[1024, 1024, 243]","[0.4033, 0.4033, 1.5]",RAS,"[826, 826, 364]",0.0014,0.9956,"[6, 6, 5]",180,0.0556,0.2317,True,,False,27.4,cuda:0,0.2778701186180115
valid_360_a_2.nii.gz,meta,"[512, 512, 214]","[0.6855, 0.6855, 1.5]",RAS,"[702, 702, 320]",0.0031,0.9985,"[5, 5, 5]",125,0.128,0.2477,True,,False,21.5,cuda:0,0.678259551525116
